true,pred
10.44441,10.013794
9.971229,9.453562
13.105529,13.213261
8.189219,8.343631
11.486498,11.41868
13.062436,13.2464905
10.746922,10.820385
11.22138,11.099253
12.482344,12.571892
12.447934,12.531789
11.530424,11.2872715
13.636966,13.761668
9.010912,8.410667
9.187061,8.541359
10.010944,9.408008
12.866088,12.912795
13.180036,13.256219
9.733903,8.855878
10.250464,10.087581
12.808275,12.8190775
8.926336,9.495028
9.925701,9.691799
13.1530075,13.046343
11.651454,11.493028
13.4355955,13.575028
11.828174,11.981887
8.884972,9.317238
10.546959,9.931159
12.758429,12.811119
9.90665,9.562903
11.173858,10.817043
10.301578,10.213928
9.507669,9.895938
12.21208,12.233771
11.636528,11.454912
11.818126,11.723719
13.7841425,13.753851
12.829792,13.134075
11.109244,11.279052
9.326125,9.617972
10.54684,10.062895
7.43601,6.821521
8.618175,8.590104
12.839562,12.891787
11.653016,11.631907
11.875635,12.1411295
13.91644,13.8730545
13.250358,13.086413
13.405428,13.193751
12.689343,12.598746
12.6599655,12.6986
8.595881,9.023173
9.821557,9.324658
12.12439,12.022153
12.775069,12.829495
11.059755,10.640729
10.179265,9.542215
11.5403385,11.152416
9.287216,9.866809
8.655717,8.959444
8.899141,8.776649
12.23076,12.288058
13.659844,13.658007
12.737178,13.052467
11.575085,11.574487
9.112136,9.795808
10.839235,10.6452
11.099961,11.283184
10.296834,10.260468
14.108917,14.059451
12.729248,12.544247
10.186722,9.888613
13.005382,12.997489
13.396697,13.49969
9.245442,9.66555
13.380667,13.329166
12.805314,12.804506
11.283851,11.440799
10.519132,9.939046
11.639075,11.421695
13.565712,13.490918
11.198541,11.147916
13.993157,13.858439
13.631061,13.426756
9.941503,9.811454
8.590497,8.707528
12.124886,11.983247
11.804199,11.884612
10.627353,10.160432
12.038753,12.218679
10.383303,9.93686
12.972839,12.930018
12.358553,12.035606
10.725426,10.06813
13.380554,13.327157
11.825889,11.863322
8.445982,8.770184
8.696189,9.284188
12.345444,12.377272
9.896746,9.415166
12.457281,12.385715
12.520641,12.568973
13.304305,13.040527
13.405742,13.360233
12.326926,12.368161
9.59891,9.235472
11.536659,11.481698
11.31228,11.163718
12.919654,13.008216
9.843641,9.553974
9.239419,9.530046
9.313195,9.506968
9.687924,9.267473
9.1996975,9.524941
10.8686495,10.363159
10.069759,9.492538
10.375104,10.050246
10.306224,10.457108
10.593498,9.920473
12.457013,12.54684
13.496397,13.426769
10.99839,10.723857
12.903021,12.925377
13.321501,13.2546015
11.182454,11.259615
11.532844,11.59689
8.933824,9.465538
12.840532,12.689866
12.411445,12.44609
8.847024,9.065446
12.54911,12.935523
13.004949,12.997728
8.132529,8.400723
13.531585,13.492973
10.483521,10.17411
9.242643,9.636742
13.630932,13.697258
10.814886,10.6518
12.240172,12.168588
10.407215,10.022169
11.815914,11.810175
12.335486,12.488103
11.853926,11.600055
13.821719,13.706935
8.025086,8.395154
13.674747,13.726138
9.455975,9.717201
8.386474,8.799941
11.962874,11.962611
11.434455,11.593973
12.784611,12.869791
10.073402,9.435859
9.659796,10.184402
13.7244005,13.723264
12.650547,12.827113
9.8186865,9.412904
9.395642,9.621488
13.314801,13.27343
13.668475,13.734689
12.109474,12.062061
13.527913,13.4791
12.687029,12.717171
12.4234915,12.256266
9.282273,9.6893835
11.014663,10.856754
11.203092,10.99828
12.998876,13.142255
7.401995,7.6751103
12.157269,12.276299
13.249651,13.2307205
12.176795,11.97034
12.371836,12.51994
10.146238,9.612501
11.128666,11.306189
11.827728,11.8375
11.928167,12.080375
10.77829,10.2147665
10.690617,10.297711
12.739623,12.786159
11.429412,11.432006
10.509078,10.147214
12.822923,13.124933
11.175254,11.055853
12.912758,13.009139
11.574681,11.247052
10.232623,10.023371
12.578696,12.649881
10.76226,10.453846
12.53921,12.491547
9.172605,8.378283
12.952842,12.920564
12.220783,12.1475
13.374865,13.345515
13.708352,13.782864
12.517946,12.530131
13.586837,13.615787
11.44461,11.444949
9.147837,8.798561
10.345727,9.922919
10.880859,10.638749
10.110395,10.310711
11.877638,12.101291
12.164772,12.345285
11.45691,11.255085
9.535794,9.126849
13.877846,13.813367
12.976645,12.9236355
9.493193,9.736997
6.5887666,7.332668
13.337352,13.28863
12.689458,12.840388
9.440439,9.972795
13.102447,13.165481
13.26873,13.125194
10.258556,10.328158
13.617403,13.555602
13.316389,13.382995
12.139497,12.296191
11.309779,11.3200865
11.888474,11.951215
13.16168,12.967824
9.586065,9.894859
10.72273,10.37192
10.707227,10.518488
11.951751,11.885805
12.863324,12.827148
11.672403,11.454134
9.133445,9.761822
8.6926565,9.143436
11.689418,11.553576
11.920538,12.051583
9.483168,9.231143
12.072424,12.030144
10.68122,10.218436
10.663247,10.218987
10.28105,9.948183
9.4174595,9.8338995
13.713767,13.726077
13.036011,12.976611
12.709536,12.558345
9.754284,9.823553
12.54419,12.522108
13.636775,13.641457
9.324591,9.112728
8.8863535,8.578902
11.28664,11.22634
12.730209,12.701661
9.631928,10.062739
12.447695,12.232166
13.311726,13.228026
13.862717,13.735338
9.686528,10.081485
8.849938,9.103055
12.795817,12.736183
12.299947,12.343778
12.792449,12.863176
8.652949,8.843344
13.619675,13.516032
11.6207285,11.359022
11.353698,11.341469
12.531042,12.454616
12.853887,12.985579
10.346461,9.619962
9.520641,9.915431
10.929252,10.850916
12.064759,12.039
12.250357,12.157346
9.065766,9.636113
9.340317,9.736669
7.65656,7.9419236
8.598117,8.348697
10.456511,9.75948
7.9858394,8.393223
9.063504,9.371771
13.72445,13.558514
10.758334,10.794177
10.670373,10.320182
12.787404,12.745193
10.846599,10.788963
12.413045,12.254338
13.349998,13.475493
12.450718,12.759298
11.521347,11.308552
12.794883,12.7931795
12.433371,12.447793
13.499915,13.388491
11.7288,11.338982
12.635778,12.609767
13.403822,13.271809
12.106533,12.301601
9.512502,9.711382
11.837089,11.936279
11.107417,11.128293
12.109376,11.808037
11.888684,11.773979
9.22868,9.412318
11.43914,11.635224
11.0695915,10.969776
10.755076,10.61385
12.291828,12.3250675
11.373693,11.158792
10.868528,10.753616
9.932057,9.378358
9.761166,9.014334
7.163939,7.507812
9.310971,9.518573
13.224242,13.261162
12.632838,12.593669
12.337805,12.282588
11.838014,11.855863
12.033242,12.368761
9.654784,9.2681675
10.25052,9.833752
12.501377,12.656648
8.9468355,9.366618
10.380683,10.830185
12.659525,12.651741
10.680541,10.457811
10.837946,10.392508
12.643797,12.701668
10.927698,10.939235
12.387264,12.396405
12.637241,12.586787
8.179501,8.628873
11.162999,11.133015
13.324669,13.411435
10.043842,9.678852
11.615656,11.390701
9.351428,8.905109
13.053168,12.95814
9.276393,9.011821
13.818828,14.057358
10.828191,10.545818
12.404434,12.661709
10.863445,10.826912
7.600166,8.039895
11.915207,12.125404
9.043237,9.240284
11.391367,11.289048
11.043934,10.904036
9.695536,9.649518
9.157225,9.726757
10.445311,9.892774
8.941546,9.147762
8.212377,8.312886
10.959271,10.521889
13.0378895,13.052819
7.9240384,8.467222
10.133104,9.884239
11.437368,11.1896925
9.270324,8.7115965
7.976413,7.588185
8.376618,8.723415
10.3214855,10.207891
9.037124,9.518493
11.286641,11.168225
12.398935,12.568898
9.623308,10.048661
9.538939,9.205837
13.37683,13.468764
9.209219,8.683874
12.856488,12.813834
13.405319,13.43622
13.66717,13.511545
13.139543,13.276677
11.223003,11.200765
12.365997,12.366205
13.785364,13.992015
12.449558,12.282905
10.602907,10.748633
8.06993,7.7757773
11.364381,10.85658
10.004321,10.278062
8.842639,9.014654
13.414374,13.292077
9.8193245,9.606961
11.672569,11.567778
12.044364,11.961619
7.3230376,7.696945
8.290722,8.466572
12.248006,12.032853
10.235978,9.803711
11.533608,11.233167
10.461022,9.745905
9.889279,9.161103
8.442859,8.80748
8.520485,8.830339
12.826037,12.85764
11.850656,11.848855
11.444907,11.338946
10.535788,10.311872
10.862911,10.830281
10.454963,10.035214
11.387807,11.06262
11.377811,11.221072
12.406898,12.47598
13.359921,13.576299
13.691719,13.630387
10.380428,9.76061
8.045254,8.289427
12.060549,12.204815
11.18559,10.944539
10.221838,9.956578
12.431869,12.540715
9.032117,9.306504
12.891258,12.709638
8.734344,8.727369
12.659794,12.610136
8.512516,9.132688
11.373514,11.485062
10.4407215,9.904569
13.260508,13.367564
10.059877,9.318515
12.79382,12.716758
13.408366,13.429056
9.448809,9.74159
11.423492,11.371163
13.067647,12.930521
12.877428,12.76797
13.210071,13.077033
13.971493,14.0559435
13.40407,13.370721
13.644438,13.727349
12.287388,12.36418
11.175284,10.841101
10.600594,10.027989
13.625647,13.599555
11.69548,11.689911
7.9809113,8.382864
13.699982,13.662684
8.968449,9.5000105
13.62443,13.606914
10.625272,10.800166
11.834606,11.809437
12.547789,12.350744
9.715167,9.833872
9.360353,9.777155
9.432656,9.859
10.53527,10.430037
11.175565,10.83081
9.363725,9.8018875
10.285275,9.862648
11.660752,11.941751
9.555189,9.273474
9.325957,8.872129
9.094125,9.373742
12.43889,12.59202
10.978391,11.004462
10.160025,9.850031
11.612035,11.627568
12.512698,12.700773
10.563417,10.284322
10.037166,9.914216
7.624625,8.185411
10.694332,10.577862
10.535829,10.513016
13.213337,13.276622
11.4149,11.19568
11.556236,11.643857
12.3286495,12.337871
13.498232,13.471489
11.784311,11.797017
11.281603,10.871642
11.0591,10.848256
13.110677,13.178571
10.90281,10.659495
13.164661,13.099574
11.15543,10.78746
13.153555,13.045087
12.548856,12.562396
11.527243,11.107921
9.12694,8.776585
12.545623,12.637826
11.620647,11.913664
11.94988,11.679051
9.000153,9.546794
12.929051,13.037237
9.406879,9.977111
9.747721,9.355924
12.1554985,11.917653
10.822829,10.654499
11.792022,11.865489
9.576688,9.951986
10.26192,9.612292
10.150009,9.784912
13.281694,13.090589
9.566648,9.131684
12.360176,12.4640255
10.708683,10.511315
11.271005,11.343268
12.757271,12.739123
10.97821,11.138325
10.60584,10.064468
11.451243,11.441476
13.1358795,13.381078
12.3853445,12.421994
12.93514,13.034073
12.578936,12.612686
12.349779,12.326122
13.456422,13.481416
9.667265,9.935627
9.426436,9.270542
10.924971,10.797627
10.02981,9.596316
10.144625,9.456581
11.753711,11.817059
9.122775,9.309002
12.632393,12.559654
8.748387,9.083665
8.753376,8.79594
13.549441,13.655871
10.742491,10.426528
10.133458,9.463326
13.9448805,14.160622
11.377381,11.470742
10.902713,10.725271
12.703337,12.566901
11.624754,11.600068
12.051878,12.285991
10.915585,10.567552
11.5717535,11.269369
8.891948,9.381145
13.64904,13.622954
11.289666,11.27433
9.225112,9.449588
9.563822,9.841287
9.999723,9.596217
13.146801,13.176993
11.419097,11.194536
11.26565,11.304318
9.321368,8.882864
9.53165,8.900491
8.659151,9.203374
10.727774,10.644906
12.702305,12.647741
12.537701,12.681331
12.721164,12.787343
12.610256,12.57276
13.945115,13.924555
9.549972,9.788653
13.22983,13.237966
12.557133,12.703934
8.697349,8.934592
12.505399,12.381375
8.808939,9.190757
10.228246,9.891913
10.983193,10.710167
7.1211767,7.4910574
9.628063,8.976301
12.5971155,12.7287445
13.068006,13.05843
10.200964,9.325497
11.511271,11.721152
9.300345,9.810346
13.70232,13.647479
8.461932,8.623847
11.131927,10.930759
13.637138,13.554267
11.791225,11.595113
11.602764,11.394138
12.885536,12.945712
10.622958,10.428732
11.702419,11.490241
9.783492,9.494932
11.683273,11.670391
12.172806,12.076458
10.899505,10.651775
10.8749485,10.501535
11.693079,11.535951
11.546442,11.724794
10.406383,9.80804
11.828519,11.721865
10.746823,10.628539
12.641108,12.429056
9.909653,9.698252
10.123922,10.038523
9.160772,9.721439
8.874443,9.1078415
7.4680805,7.8567867
10.623092,10.167774
11.722109,11.64673
11.089901,11.043473
11.955647,12.109785
12.7045355,12.635073
9.579254,9.968475
9.655897,9.092491
11.053132,11.094553
12.726053,12.586621
10.890908,10.738081
13.06965,13.085019
10.1669,9.791512
10.894637,10.619374
11.960468,11.907155
13.451952,13.522635
11.959704,11.865055
11.52766,11.334829
9.370988,8.4973135
11.1865015,11.192805
11.758477,11.361236
8.390741,8.890392
12.657757,12.624769
12.991265,12.951367
9.341944,8.935343
12.564552,12.834858
8.88631,9.372875
10.812,10.436117
11.3054495,10.907708
12.197363,11.909505
8.282379,8.424407
12.344146,12.261945
8.649348,8.563018
11.45906,11.11787
13.479009,13.416746
13.951873,13.936102
9.669857,9.316493
9.880329,10.386167
9.002366,8.347506
8.400702,8.56663
9.086513,8.422297
10.835938,10.455127
9.256959,9.802015
11.147598,10.935024
13.22882,13.285291
8.838906,8.481003
8.307412,8.581709
11.07591,10.790512
10.522797,10.625474
13.376859,13.419295
12.1856,12.075883
13.232639,13.1506605
11.530743,11.345998
9.258334,9.229041
11.41787,11.043409
10.908524,10.888768
11.928976,11.892301
12.841705,12.764483
9.625138,10.017302
10.693668,10.295934
10.415717,9.968316
9.473547,9.921028
9.541857,9.980113
13.548486,13.558248
13.238767,13.222568
12.160019,12.080645
10.34045,10.086384
12.6819515,12.610104
10.0363865,9.63157
13.907147,13.85979
13.569974,13.569871
13.578751,13.643665
10.2227335,9.876016
10.478058,10.264131
9.838539,10.4031
9.625058,9.943502
13.061785,13.0507965
11.339692,11.307048
14.163508,14.172226
10.309593,10.132234
12.48177,12.52838
9.189283,8.950933
14.0279455,13.888345
10.174234,9.845893
12.323904,12.275687
10.299596,10.332
9.113181,9.627338
9.634383,9.002365
9.014251,9.587476
13.352555,13.300857
10.650634,10.78048
11.177792,11.143052
11.584111,11.413631
10.71413,10.352462
10.697068,10.436682
7.9781947,8.119729
12.742067,12.847752
11.741766,11.8132105
8.732731,8.904275
9.5311775,9.738931
8.9850025,9.07463
13.610385,13.579729
9.472859,9.745362
13.359329,13.299621
10.136972,9.833677
13.395057,13.4222765
12.284665,12.341867
9.9166975,9.324109
10.593117,10.252139
13.597219,13.662688
13.346122,13.4925375
7.313428,7.5274734
11.302337,10.946256
12.788598,13.059468
11.623263,11.151419
13.339505,13.405026
12.902174,12.807347
10.526532,10.798868
11.330829,11.081429
11.412768,11.229754
13.413938,13.283884
9.346379,8.404338
10.324656,10.502116
12.385101,12.363435
9.394065,9.818767
10.307755,10.983118
10.522576,10.400326
10.868897,11.094393
12.9382925,12.808761
11.931,11.842393
12.941998,12.929884
13.6554785,13.653108
10.835516,10.537992
10.797092,11.024272
10.081198,9.673816
12.12664,11.987086
13.506263,13.759231
11.933104,11.866465
8.03668,8.7115345
10.14173,10.051789
10.894697,10.671997
8.836209,9.147021
13.757415,13.7347145
12.300587,12.440767
9.891802,9.42472
9.767626,9.647667
13.445678,13.647613
11.269984,11.533301
8.651732,8.001037
12.913169,12.87436
12.233883,12.238369
9.606077,9.946956
12.804909,12.984796
9.80232,9.517909
8.288748,8.81422
10.587725,10.509781
10.032327,9.922277
11.0831,10.937829
9.439243,9.914282
10.618924,9.94283
9.935114,9.574843
10.374888,9.815505
10.546171,10.152025
12.287411,12.310223
12.2888565,12.317173
12.653752,12.797996
12.032801,12.086146
9.623064,9.051307
7.8416743,8.1009655
10.685868,10.180551
10.582075,9.944588
12.019039,12.025093
11.632701,11.583235
9.723807,9.118424
11.86573,11.814925
11.872484,11.979004
11.244042,11.060318
8.6680565,8.542754
10.977061,11.080182
8.164773,8.432124
13.159159,13.237724
12.815759,13.179176
8.167476,8.713672
10.434661,9.938167
8.961498,9.279517
11.308944,11.114446
12.759542,12.92921
13.281768,13.3553505
13.524357,13.520747
9.602679,9.549558
12.710322,12.771928
8.68717,8.935459
12.757471,12.675177
12.120903,12.129437
9.073603,9.305592
11.921185,11.843135
9.309057,9.678562
12.774494,12.773867
12.315718,12.334385
12.322176,12.305298
11.266296,10.947771
9.129644,9.698044
9.434701,9.96663
13.312526,13.446489
10.505651,10.101947
13.952539,13.857623
11.150071,10.956198
9.741038,9.011899
12.754453,12.757755
9.061291,9.192403
11.42364,11.288459
12.41909,12.410836
12.606513,12.39764
10.829726,10.557346
10.476411,10.065247
11.466367,11.341851
13.916445,13.881526
9.616328,9.216012
13.285279,13.239158
9.155757,8.998529
10.220238,9.640279
11.907565,11.955176
9.4328985,9.636123
11.920534,11.816958
11.944037,11.772442
12.423239,12.309503
12.194166,12.041465
10.417667,9.752784
12.145736,12.172755
13.648011,13.749782
12.119478,12.01629
10.324799,9.757991
10.89363,10.458694
10.857523,10.590518
11.470709,11.304046
11.695859,11.668656
13.687812,13.834359
11.181694,10.80632
11.505607,11.166344
11.477082,11.350839
9.399794,9.421864
8.848226,9.182801
12.39954,12.44595
13.493768,13.271254
12.10603,12.011069
9.157207,9.418004
11.131456,11.017248
10.14948,10.066142
12.574278,12.363943
12.397426,12.458048
10.78786,10.2242155
11.085324,10.968023
8.924595,8.580125
10.691773,10.488138
12.510825,12.539313
8.761846,9.260743
12.3325205,12.337662
10.588989,10.387183
10.889153,11.032178
10.2014475,9.544813
9.59535,9.820285
10.297014,9.814269
10.086593,9.887434
12.076037,12.113652
12.721365,12.837598
12.347882,12.281348
11.519628,11.60681
10.162179,10.721886
12.635118,12.667857
13.759126,14.036541
14.114489,13.986762
9.525994,9.17904
9.3961315,9.618923
12.253075,12.279836
12.059027,12.058068
12.4183235,12.496067
9.955989,9.225866
10.334048,9.836755
13.614398,13.587315
11.279398,11.346318
10.231504,9.794943
10.594821,9.94807
12.402529,12.257889
10.77611,10.5035095
10.194662,9.777669
14.118026,14.057664
11.430788,11.235677
8.143818,8.674972
11.463305,11.008725
12.987455,12.951878
12.730193,12.836865
10.16035,10.619349
10.766269,10.220217
9.903532,9.411456
13.395762,13.382434
9.588357,9.279028
12.871808,12.830272
11.454006,11.081047
11.001719,10.873523
7.9602275,8.2981205
12.123798,12.252784
9.751412,9.404742
9.333523,8.807779
10.182544,9.92496
13.202665,13.118327
11.068503,10.706862
12.503765,12.545084
11.469441,11.330799
13.0284815,13.119347
12.920712,12.9029455
8.766057,8.908798
11.378313,11.527885
10.53615,10.338532
10.696163,10.577977
10.07863,10.274348
11.134084,10.945598
9.299703,9.717793
11.448813,11.099429
11.246195,11.035071
11.832838,11.757706
9.407949,9.580765
9.697345,9.079904
11.025944,10.5400095
11.414733,11.2892275
10.909859,11.224094
12.783251,12.89256
10.126315,9.59361
9.632202,9.032299
9.54798,9.892048
11.420838,11.070382
12.361176,12.222898
12.0916,12.046329
10.302826,10.121022
10.982894,10.756462
10.294874,10.812298
13.632168,13.74105
13.955428,13.912818
8.375968,8.947191
13.460689,13.407368
10.175027,10.224208
12.731824,12.604847
8.9751005,9.597523
10.443436,9.893988
12.8737,12.824327
11.952242,11.88014
10.601616,10.448392
8.427427,8.08427
10.325801,10.152468
9.976015,9.852177
10.282638,9.631062
10.5795355,10.658313
11.93219,12.110346
11.005778,10.678569
13.133483,13.079719
9.819365,10.428588
8.590121,8.670726
10.688718,10.501014
13.142224,13.14638
10.8743,10.640826
9.179352,9.343365
13.693658,13.587318
11.983525,12.084903
12.716965,12.878215
12.603543,12.592491
11.602617,11.426451
12.996946,13.074813
13.495044,13.511154
10.292349,9.843437
9.241796,8.739539
13.403841,13.451598
13.373558,13.358529
10.556801,10.011333
9.952976,9.487724
11.065339,10.6632595
12.521344,12.630262
10.389707,10.300006
12.936602,12.932987
10.577386,10.446488
12.526123,12.510942
10.155298,9.422156
10.408525,10.427941
8.722718,8.985839
11.176612,11.233783
13.817664,13.752155
10.265507,9.981374
12.505823,12.530362
11.781375,12.023735
11.204245,10.97819
10.953012,11.0038
13.870403,13.949963
10.447538,9.841928
11.611126,11.847405
12.692641,12.930011
12.416268,12.394448
11.407261,10.938527
10.406567,9.973631
11.551319,11.598222
9.40158,9.015258
12.4163885,12.460602
9.862174,9.125396
12.857039,12.952481
7.8431573,7.99759
9.481937,8.928497
9.398804,9.778576
11.904893,11.881708
11.908241,11.921505
12.303736,12.106775
11.351207,11.070153
8.924371,8.654968
12.6889305,12.80177
10.909485,10.685555
11.7500305,11.712214
9.486974,9.627432
13.496827,13.4753275
9.323173,8.810425
8.823385,9.2006235
13.891648,14.034491
11.993119,11.893918
9.301557,9.014459
13.690463,13.720203
9.752879,9.82651
9.610886,10.091664
12.5433035,12.543082
11.750183,12.092519
13.049099,13.048685
12.333072,12.348879
11.121507,10.738677
11.480404,11.045475
8.971447,9.351751
10.636459,10.221398
13.186065,13.085481
9.134257,9.326385
10.16908,10.083137
10.510572,9.954179
12.573182,12.488281
11.589689,11.725416
11.671857,11.460671
12.990266,13.023461
12.437692,12.391615
14.203255,14.341707
9.833689,10.292134
8.70914,8.91487
8.4392,8.685556
13.547691,13.503442
10.477423,10.054851
8.734253,9.286815
13.186943,13.082123
9.619524,9.796235
12.783392,12.680668
12.867353,12.9741
9.012494,9.502845
11.908194,11.854125
10.865644,10.60822
13.358043,13.39849
11.786636,11.540053
8.301455,8.875536
11.146139,11.107695
9.8413515,9.1352825
13.768296,13.80895
10.286534,9.971648
8.67587,8.973144
13.192724,13.341056
8.844595,8.361432
9.767369,9.140199
10.209335,9.659372
8.902323,8.182742
12.4518,12.3696165
12.250551,12.061279
13.716091,13.790099
9.396934,9.763221
13.612876,13.623411
9.171899,9.518728
11.444802,11.023407
11.444974,11.14584
11.429003,11.130731
8.698082,8.114294
8.235747,8.723946
13.07506,12.966454
8.261939,7.826689
10.826336,10.619814
9.923677,9.279997
11.91607,11.838989
13.680475,13.693985
13.766147,13.7512455
12.918806,13.02441
8.706934,9.095855
12.413206,12.422639
9.495764,9.695904
12.703088,12.558021
11.153737,11.238293
9.18783,9.547694
10.158318,9.723533
11.918526,11.923229
10.370244,9.785327
10.318461,9.763461
11.670982,11.746482
13.564759,13.630266
11.75449,11.63707
12.016624,12.303279
11.228216,11.121209
11.772336,11.460619
13.1518545,13.1350765
11.577683,11.59629
12.742353,12.612138
10.595635,10.659351
11.964425,12.002967
12.868799,12.897243
10.486856,10.153172
12.038827,12.244964
10.784337,10.562355
13.317289,13.274006
12.531032,12.621084
13.499201,13.500239
12.53324,12.362268
9.302796,8.988754
11.039959,10.858884
8.824167,9.281386
9.590558,9.0528965
13.423908,13.567288
9.8811,9.390571
13.281593,13.427099
11.953581,11.829205
11.485675,11.165006
13.009032,13.018375
12.612366,12.652507
12.498749,12.361651
9.439321,8.820454
10.880833,10.4978695
8.02685,8.543838
12.727974,12.688579
9.789662,9.044407
11.516713,11.338405
11.290795,11.143239
9.203095,9.188576
9.626057,9.220436
8.399558,8.510988
11.987365,11.916235
11.970606,12.0169525
14.206766,14.237562
9.874373,9.052927
12.780237,12.852253
9.688639,9.300963
11.805875,12.172625
11.461398,11.574417
9.652752,10.093935
10.620919,10.227413
13.200547,13.070813
12.962397,13.051318
9.674773,9.0912285
9.566786,9.533204
10.7540455,10.615378
9.68302,9.149843
13.582735,13.498967
13.376448,13.397518
10.483219,10.068813
12.795283,12.727799
11.569843,11.281978
12.948943,12.955114
10.224084,9.518656
10.434493,10.464562
11.26575,10.880357
12.529979,12.467145
11.901158,12.072658
10.678405,10.29142
11.408571,11.209737
13.478824,13.47835
9.894454,9.280455
9.832859,10.405006
10.501678,10.60509
12.396425,12.545346
12.512824,12.445491
9.098527,9.322202
13.367432,13.324144
8.557693,8.938766
12.566683,12.6104355
11.514234,11.229821
13.545584,13.489203
12.022227,11.959684
12.604505,12.510729
10.123557,10.011598
9.201549,9.508766
11.8833275,12.032068
12.051039,12.241818
8.833488,8.974769
10.449499,10.051003
13.6599,13.649644
10.849163,10.576432
10.372203,10.156227
10.434998,10.0397215
8.874174,8.9158945
13.983914,14.259633
8.731155,8.942519
11.870504,11.814552
13.514997,13.557849
13.465685,13.471885
8.497931,8.640376
11.201339,10.867859
10.618695,10.10252
11.099184,10.757349
11.037107,11.174138
11.464416,11.2936
9.001894,8.27123
11.507057,11.605825
13.225737,13.288284
12.072482,12.105692
11.73952,11.650799
8.910127,9.161308
10.631062,10.526872
9.717111,10.428546
12.743019,12.591712
12.815076,12.960366
10.244292,9.709307
12.127886,12.131743
7.666044,7.8676577
12.897697,13.170675
11.370316,11.282653
11.128945,10.787993
13.265833,13.193213
8.621814,9.089641
14.118059,13.901982
11.82256,11.851063
13.5285,13.527385
9.651461,9.2760515
9.907941,9.552259
13.041706,12.963119
10.768281,10.402303
9.902881,10.448611
12.381055,12.486401
13.132563,13.007246
13.3466,13.372007
11.684095,11.774487
10.980593,11.037236
13.732898,13.670721
10.986473,10.853624
9.972071,9.76745
12.815333,12.658274
13.497997,13.62802
11.072535,10.620991
10.831107,10.518571
10.141245,9.834289
10.761619,10.653087
12.377735,12.4557
12.381835,12.392578
12.912795,12.688703
10.574098,10.14546
13.031406,13.061562
13.788823,13.726008
9.100773,9.453751
9.129787,9.060095
10.148053,9.603812
10.508097,10.4836035
9.510042,9.800478
8.01237,8.276652
11.474902,11.611468
9.263586,9.471904
9.928597,9.233039
10.449029,10.0482
10.934303,10.699404
11.987177,11.846566
12.46896,12.53712
14.077367,13.98599
12.540431,12.588272
9.25409,9.645898
13.691669,13.849407
13.137068,12.887481
8.167638,8.695595
11.391539,11.289876
12.888783,13.05057
10.360122,9.76375
13.049537,13.008698
8.472362,8.898816
10.466745,9.967885
13.333704,13.287824
9.869498,9.494885
13.326538,13.539598
11.34938,11.403569
12.585794,12.520833
12.454105,12.341952
11.930784,11.783786
8.697785,9.14419
10.810769,10.572784
13.617335,13.53244
9.751492,9.182453
13.64036,13.675261
9.56956,9.699071
13.675046,13.751712
11.240777,11.160783
13.982404,13.873518
9.840215,10.442408
13.1096,13.007286
8.122191,8.654896
12.483769,12.739503
10.455128,9.856767
13.494269,13.546353
12.212148,12.158624
12.118717,12.139985
10.621108,9.920163
11.388308,11.415893
12.692667,12.806642
13.654427,13.764437
10.067093,9.59522
9.071072,9.120918
12.684328,12.839584
11.589108,11.717513
12.867388,12.958374
6.6050987,7.0134797
12.377441,12.346023
8.893487,9.15673
9.797687,10.277854
9.84612,9.539321
8.9858885,8.545659
11.767451,11.823247
10.6341,10.226903
11.510763,11.307622
11.453513,11.415747
11.531277,11.401016
13.785205,13.777988
13.409417,13.461061
9.415333,8.973411
12.380637,12.391946
12.109346,12.30891
12.623589,12.536768
13.265692,13.337888
11.934807,11.989461
9.941155,10.394143
13.459163,13.492822
8.345562,8.277415
9.4353285,9.725425
8.289786,8.754446
10.590967,10.06517
11.470988,11.399821
12.370357,12.22065
11.766,11.746596
13.406528,13.278743
13.637527,13.638706
11.351504,11.162432
11.194433,11.124871
13.437144,13.469012
12.830044,12.858014
13.718839,13.62918
11.306904,11.383262
9.009718,9.276169
11.602009,11.729111
8.681233,9.058989
11.68542,11.579685
12.2566805,12.145478
10.182774,9.65966
9.512124,9.273582
9.557526,10.123146
10.654749,10.319485
10.643665,10.599487
10.72554,10.059076
13.528239,13.518684
12.2466345,12.236419
12.351657,12.47387
8.46619,8.672112
9.376479,9.943381
13.2459755,13.324235
9.176892,8.5843315
11.687558,11.914981
11.234212,11.006082
9.481841,9.713733
9.354762,9.640314
11.670166,11.614165
14.11809,13.966725
8.637565,8.878933
10.141036,9.743357
11.035458,10.705676
9.026931,8.524936
10.235023,9.919368
9.817403,10.317332
13.53082,13.54078
9.019303,9.4695215
11.478014,11.266406
13.527843,13.383546
11.934165,11.996847
9.475294,9.942963
11.966239,11.956218
11.499601,10.962032
11.667302,11.678371
12.683853,12.575235
11.285917,11.089637
8.923394,8.579961
9.07864,8.853589
11.789241,11.997237
11.893907,11.658715
13.3069515,13.29046
10.55667,10.246501
10.14223,9.365915
13.634206,13.552841
12.534539,12.470453
9.937179,9.154718
11.672575,11.701979
12.955794,12.72843
10.718959,10.359236
8.729588,8.8743925
13.022092,13.043653
10.4453745,10.070051
8.372524,8.371387
9.73431,9.026676
12.51119,12.697038
11.480621,11.41584
11.618521,11.706619
13.862681,13.833059
12.912418,12.774993
10.7527,10.180846
10.16399,9.860562
